order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
エクメット配合錠ＬＤ,622450301.0,3969104F1029,"""Medication""",1,錠,１日２回朝夕食後に,エクメット
エスゾピクロン２ｍｇ錠,622887600.0,1129010F2016,"""Medication""",1,錠,１日１回就寝前に,エスゾピクロン
エゼチミブ錠１０ｍｇ「トーワ」,622789601.0,2189018F1167,"""Medication""",1,錠,１日１回朝食後に,エゼチミブ
エゼチミブ錠１０ｍｇ「ＤＳＥＰ」,622704001.0,2189018F1035,"""Medication""",1,錠,１日１回朝食後に,エゼチミブ
エゼチミブ錠１０ｍｇ「ＴＥ」,622794301.0,2189018F1086,"""Medication""",1,錠,１日１回朝食後に,エゼチミブ
エゼチミブ１０ｍｇ錠,622846700.0,2189018F1019,"""Medication""",1,錠,１日１回朝食後に,エゼチミブ
エゼチミブＯＤ錠１０ｍｇ「トーワ」,622789701.0,2189018F2023,"""Medication""",1,錠,１日１回朝食後に,エゼチミブ
エソメプラゾールカプセル１０ｍｇ「サワイ」,622924601.0,2329029M1078,"""Medication""",1,カプセル,１日１回夕食後に,エソメプラゾールカプセル
エソメプラゾールカプセル２０ｍｇ「サワイ」,622924701.0,2329029M2074,"""Medication""",1,カプセル,１日１回朝食後に,エソメプラゾールカプセル
エソメプラゾールカプセル２０ｍｇ「ニプロ」,622930101.0,2329029M2104,"""Medication""",1,カプセル,１日１回夕食後に,エソメプラゾールカプセル
エチゾラム０．５ｍｇ錠,622713400.0,1179025F1018,"""Medication""",1,錠,１日１回朝食後に,エチゾラム
エックスフォージ配合錠,621980801.0,2149114F1021,"""Medication""",1,錠,１日１回朝食後に,エックスフォージ
エディロールカプセル０．５μｇ,622042502.0,3112006M1022,"""Medication""",1,カプセル,１日１回朝食後に,エディロールカプセル
エディロールカプセル０．７５μｇ,622042602.0,3112006M2029,"""Medication""",1,カプセル,１日１回朝食後に,エディロールカプセル
エディロール錠０．５μｇ,622924401.0,3112006F1023,"""Medication""",1,錠,１日１回朝食後に,エディロール
エディロール錠０．７５μｇ,622924501.0,3112006F2020,"""Medication""",1,錠,１日１回朝食後に,エディロール
エトドラク錠２００ｍｇ「タイヨー」,621466401.0,1149032F2015,"""Medication""",1,錠,１日２回朝夕食後に,エトドラク
エナジア吸入用カプセル中用量,622820701.0,2290807G1026,"""Medication""",14,カプセル,医師の指示通りに,エナジア
エナラプリルマレイン酸塩錠２．５ｍｇ「ケミファ」,622025404.0,2144002F1016,"""Medication""",0.5,錠,１日１回朝食後に,エナラプリルマレイン
エナラプリルマレイン酸塩錠２．５ｍｇ「サワイ」,621401401.0,2144002F1016,"""Medication""",1,錠,１日１回朝食後に,エナラプリルマレイン
エナラプリルマレイン酸塩錠５ｍｇ「サワイ」,621401701.0,2144002F2012,"""Medication""",1,錠,１日１回朝食後に,エナラプリルマレイン
エナラプリルマレイン酸塩２．５ｍｇ錠,622721700.0,2144002F1016,"""Medication""",1,錠,１日１回朝食後に,エナラプリルマレイン
エナラプリルマレイン酸塩５ｍｇ錠,622689700.0,2144002F2012,"""Medication""",1,錠,１日１回朝食後に,エナラプリルマレイン
エバステルＯＤ錠１０ｍｇ,620002660.0,4490019F4027,"""Medication""",1,錠,１日１回朝食後に,エバステル
エバミール錠１．０　１ｍｇ,611120118.0,1124010F1021,"""Medication""",2,錠,１日１回就寝前に,エバミール
エパデールカプセル３００　３００ｍｇ,613390006.0,3399004M1026,"""Medication""",1,カプセル,１日３回毎食後に,エパデールカプセル
エパデールＳ６００　６００ｍｇ,610421344.0,3399004M3029,"""Medication""",1,包,１日２回朝夕食後に,エパデール
エパデールＳ９００　９００ｍｇ,620001924.0,3399004M4025,"""Medication""",1,包,１日２回朝夕食後に,エパデール
エパルレスタット５０ｍｇ錠,622311100.0,3999013F1010,"""Medication""",1,錠,１日２回朝夕食前に,エパルレスタット
エビスタ錠６０ｍｇ,620001904.0,3999021F1023,"""Medication""",1,錠,１日１回朝食後に,エビスタ
エピナスチン塩酸塩錠２０ｍｇ「サワイ」,621487101.0,4490014F2285,"""Medication""",1,錠,１日１回夕食後に,エピナスチン
エピナスチン塩酸塩錠２０ｍｇ「トーワ」,621486701.0,4490014F2293,"""Medication""",1,錠,１日１回朝食後に,エピナスチン
エピナスチン塩酸塩２０ｍｇ錠,622311300.0,4490014F2013,"""Medication""",1,錠,１日１回夕食後に,エピナスチン
エフィエント錠３．７５ｍｇ,622336601.0,3399009F1020,"""Medication""",1,錠,１日１回朝食後に,エフィエント
エブランチルカプセル１５ｍｇ,620005935.0,2149020N1031,"""Medication""",1,カプセル,１日１回夕食後に,エブランチルカプセル
エペリゾン塩酸塩錠５０ｍｇ「日医工」,620193023.0,1249009F1015,"""Medication""",1,錠,痛む時に,エペリゾン
エペリゾン塩酸塩５０ｍｇ錠,622717300.0,1249009F1015,"""Medication""",1,錠,１日２回朝夕食後に,エペリゾン
エリキュース錠２．５ｍｇ,622224901.0,3339004F1029,"""Medication""",1,錠,１日２回朝夕食後に,エリキュース
エリキュース錠５ｍｇ,622225001.0,3339004F2025,"""Medication""",1,錠,１日２回朝夕食後に,エリキュース
エルカルチンＦＦ錠２５０ｍｇ,622305901.0,3999033F2022,"""Medication""",1,錠,１日１回夕食後に,エルカルチン
エルデカルシトールカプセル０．７５μｇ「サワイ」,622811601.0,3112006M2037,"""Medication""",1,カプセル,１日１回朝食後に,エルデカルシトールカプセル
エルデカルシトールカプセル０．７５μｇ「日医工」,622788101.0,3112006M2045,"""Medication""",1,カプセル,１日１回朝食後に,エルデカルシトールカプセル
エレトリプタン錠２０ｍｇ「サンド」,622661301.0,2160005F1064,"""Medication""",1,錠,発作時にお使い下さい,エレトリプタン
エレトリプタン錠２０ｍｇ「日医工」,622652001.0,2160005F1080,"""Medication""",1,錠,発作時にお使い下さい,エレトリプタン
エレトリプタン錠２０ｍｇ「ＤＳＥＰ」,622650001.0,2160005F1030,"""Medication""",1,錠,医師の指示通りに,エレトリプタン
エンクラッセ６２．５μｇエリプタ３０吸入用,622415901.0,2259714G2024,"""Medication""",1,キット,１回１吸入１日１回,エンクラッセ
エンレスト錠１００ｍｇ,622821001.0,2190041F2023,"""Medication""",1,錠,１日２回朝夕食後に,エンレスト
エンレスト錠２００ｍｇ,622821101.0,2190041F3020,"""Medication""",1,錠,１日１回朝食後に,エンレスト
エンレスト錠５０ｍｇ,622820901.0,2190041F1027,"""Medication""",1,錠,１日２回朝夕食後に,エンレスト
オキサトミド錠３０ｍｇ「サワイ」,620948001.0,4490005F1018,"""Medication""",1,錠,１日１回夕食後に,オキサトミド
オゼンピック皮下注２ｍｇ　１．５ｍＬ,629919801.0,-,"""HomeCare""",1,キット,-,オゼンピック
オノンカプセル１１２．５ｍｇ,620003139.0,4490017M1036,"""Medication""",1,カプセル,１日２回朝夕食後に,オノンカプセル
オメプラゾン錠１０ｍｇ,610443068.0,2329022H2031,"""Medication""",1,錠,１日１回朝食後に,オメプラゾン
オメプラゾン錠２０ｍｇ,610443069.0,2329022H1051,"""Medication""",1,錠,１日１回朝食後に,オメプラゾン
オメプラゾール錠１０「ＳＷ」　１０ｍｇ,620003914.0,2329022H2015,"""Medication""",1,錠,１日１回就寝前に,オメプラゾール
オメプラゾール錠２０「ＳＷ」　２０ｍｇ,620001985.0,2329022H1019,"""Medication""",1,錠,１日１回朝食後に,オメプラゾール
オメプラール錠１０　１０ｍｇ,610443070.0,2329022H2023,"""Medication""",1,錠,１日１回朝食後に,オメプラール
オルテクサー口腔用軟膏０．１％,620509101.0,2399707M1057,"""Medication""",10,ｇ,医師の指示通りに,オルテクサー
オルメサルタンメドキソミル１０ｍｇ口腔内崩壊錠,622690400.0,2149044F5011,"""Medication""",1,錠,１日１回朝食後に,オルメサルタンメドキソミル
オルメサルタンメドキソミル２０ｍｇ口腔内崩壊錠,622690600.0,2149044F6018,"""Medication""",1,錠,１日１回朝食後に,オルメサルタンメドキソミル
オルメサルタンメドキソミル２０ｍｇ錠,622690500.0,2149044F2012,"""Medication""",1,錠,１日１回夕食後に,オルメサルタンメドキソミル
オルメサルタンメドキソミル４０ｍｇ口腔内崩壊錠,622690800.0,2149044F7014,"""Medication""",1,錠,１日１回朝食後に,オルメサルタンメドキソミル
オルメサルタンメドキソミル５ｍｇ口腔内崩壊錠,622690200.0,2149044F8010,"""Medication""",1,錠,１日１回朝食後に,オルメサルタンメドキソミル
オルメサルタンメドキソミル５ｍｇ錠,622690100.0,2149044F3019,"""Medication""",1,錠,１日１回夕食後に,オルメサルタンメドキソミル
オルメサルタンＯＤ錠１０ｍｇ「ＤＳＥＰ」,622571201.0,2149044F5038,"""Medication""",1,錠,１日１回朝食後に,オルメサルタン
オルメサルタンＯＤ錠２０ｍｇ「ＤＳＥＰ」,622571301.0,2149044F6034,"""Medication""",1,錠,１日１回朝食後に,オルメサルタン
オルメサルタンＯＤ錠４０ｍｇ「ＤＳＥＰ」,622571401.0,2149044F7030,"""Medication""",1,錠,１日１回朝食後に,オルメサルタン
オルメテックＯＤ錠１０ｍｇ,622452801.0,2149044F5020,"""Medication""",1,錠,１日１回朝食後に,オルメテック
オルメテックＯＤ錠２０ｍｇ,622452901.0,2149044F6026,"""Medication""",1,錠,１日１回朝食後に,オルメテック
オルメテックＯＤ錠４０ｍｇ,622454201.0,2149044F7022,"""Medication""",1,錠,１日１回夕食後に,オルメテック
オルメテックＯＤ錠５ｍｇ,622540001.0,2149044F8029,"""Medication""",1,錠,１日１回朝食後に,オルメテック
オロパタジン塩酸塩錠５ｍｇ「杏林」,622188101.0,4490025F2011,"""Medication""",1,錠,１日２回朝夕食後に,オロパタジン
オロパタジン塩酸塩５ｍｇ口腔内崩壊錠,622645600.0,4490025F4014,"""Medication""",1,錠,１日２回朝夕食後に,オロパタジン
オロパタジン塩酸塩５ｍｇ錠,622475900.0,4490025F2011,"""Medication""",1,錠,１日２回朝夕食後に,オロパタジン
オロパタジン塩酸塩ＯＤ錠５ｍｇ「サワイ」,622390101.0,4490025F4014,"""Medication""",1,錠,１日２回朝夕食後に,オロパタジン
オングリザ錠５ｍｇ,622245701.0,3969017F2024,"""Medication""",1,錠,１日１回朝食後に,オングリザ
オンライン診療の適切な実施に関する処方である（再診料）,820100818.0,-,"""Diagnosis""",1,-,-,オンライン
オンライン診療の適切な実施に関する診療である（再診料）,820100817.0,-,"""Diagnosis""",1,-,-,オンライン
オーグメンチン配合錠２５０ＲＳ　３７５ｍｇ,621116301.0,6139100F2044,"""Medication""",1,錠,１日３回毎食後に,オーグメンチン
オースギ大黄甘草湯エキスＴ錠,615101045.0,5200090F1022,"""Medication""",2,錠,１日２回朝食後及び就寝前に,大黄甘草湯
カデュエット配合錠１番,621932701.0,2190101F1020,"""Medication""",1,錠,１日１回朝食後に,カデュエット
カデュエット配合錠３番,621932901.0,2190103F1020,"""Medication""",1,錠,１日１回朝食後に,カデュエット
カデュエット配合錠４番,621933001.0,2190104F1024,"""Medication""",1,錠,１日１回朝食後に,カデュエット
カナグル錠１００ｍｇ,622360601.0,3969022F1029,"""Medication""",1,錠,１日１回朝食後に,カナグル
カナリア配合錠,622573601.0,3969106F1028,"""Medication""",1,錠,１日１回朝食後に,カナリア
カムシア配合錠ＨＤ「あすか」,622467401.0,2149116F2035,"""Medication""",1,錠,１日１回朝食後に,カムシア
カムシア配合錠ＨＤ「ニプロ」,622468801.0,2149116F2051,"""Medication""",1,錠,１日１回朝食後に,カムシア
カムシア配合錠ＬＤ「あすか」,622467301.0,2149116F1039,"""Medication""",1,錠,１日１回朝食後に,カムシア
カモスタットメシル酸塩錠１００ｍｇ「サワイ」,620882206.0,3999003F1017,"""Medication""",1,錠,１日２回朝夕食後に,カモスタットメシル
カモスタットメシル酸塩１００ｍｇ錠,610461256.0,3999003F1017,"""Medication""",1,錠,１日１回就寝前に,カモスタットメシル
カラミンローション（丸石）,662640065.0,2649855Q1026,"""Medication""",100,ｍＬ,医師の指示通りに,カラミンローション
カリウム,160021410.0,-,"""Examination""",1,回,-,カリウム
カリウム（尿）,160132650.0,-,"""Examination""",1,回,-,カリウム
カルコーパ配合錠Ｌ１００,620124101.0,1169101F1014,"""Medication""",1,錠,１日３回毎食後に,カルコーパ
カルシウム,160021510.0,-,"""Examination""",1,回,-,カルシウム
カルデナリン錠１ｍｇ,612140517.0,2149026F2022,"""Medication""",0.5,錠,１日１回就寝前に,カルデナリン
カルデナリン錠２ｍｇ,612140518.0,2149026F3029,"""Medication""",1,錠,１日１回夕食後に,カルデナリン
カルナクリン錠２５　２５単位,610454023.0,2491001F5056,"""Medication""",1,錠,１日３回毎食後に,カルナクリン
カルバマゼピン１００ｍｇ錠,622887800.0,1139002F2018,"""Medication""",1,錠,１日２回朝夕食後に,カルバマゼピン
カルブロック錠１６ｍｇ,610470002.0,2149043F2026,"""Medication""",1,錠,１日１回朝食後に,カルブロック
カルブロック錠８ｍｇ,610470001.0,2149043F1020,"""Medication""",1,錠,１日２回朝夕食後に,カルブロック
カルベジロール錠１．２５ｍｇ「サワイ」,622355501.0,2149032F3016,"""Medication""",1,錠,１日２回朝夕食後に,カルベジロール
カルベジロール錠１０ｍｇ「サワイ」,621470101.0,2149032F1013,"""Medication""",1,錠,１日１回朝食後に,カルベジロール
カルベジロール錠２．５ｍｇ「サワイ」,622355601.0,2149032F4012,"""Medication""",1,錠,１日１回朝食後に,カルベジロール
カルベジロール１．２５ｍｇ錠,622725300.0,2149032F3016,"""Medication""",1,錠,１日１回朝食後に,カルベジロール
